0.3122427	0.5803398	0.0	0.0	0.3122427	0.5803398	0.6	0.6	5.199937	0.0
0.8862680660970855	0.3117712199123872	8.149350220261955	-3.868338946692905	0.8629157010299906	0.5342118162114347	0.8599968	0.6000449	5.199747	0.001796856
1.2937355771101833	0.11835427257774195	8.149350220261955	-3.868338946692905	1.173848	0.4810729	1.119984	0.6002246	5.199429	0.005389957
0.9810399515241564	0.14249589522377046	3.59783074674057	0.20248930509508511	0.9691492146044445	0.39751292413780476	1.379955	0.6006288	5.198979	0.01077814
1.1609314888611848	0.1526203604785247	3.59783074674057	0.20248930509508511	1.650626	0.6246904	1.639904	0.6013473	5.198392	0.0179597
1.4246011593031869	0.38264039901517655	4.046891423641217	1.4883504031335633	1.6233087462060771	0.4990907778058553	1.899823	0.6024697	5.197661	0.02693234
1.6269457304852477	0.45705791917185473	4.046891423641217	1.4883504031335633	2.188824	0.6487392	2.159704	0.6040855	5.196776	0.03769324
1.9087557257476404	0.5419197352915945	4.433917860842506	1.5224219368359364	1.9670076182112664	0.5571164975324655	2.41954	0.606284	5.195728	0.05023894
2.1304516187897655	0.6180408321333913	4.433917860842506	1.5224219368359364	2.655256	0.6659798	2.679323	0.6091545	5.194504	0.06456542
2.5280687022035826	0.6410933479036183	4.809181446166652	1.161808259529005	2.920341533648737	0.6458977054473423	2.939043	0.6127858	5.19309	0.08066803
2.7685277745119152	0.6991837608800685	4.809181446166652	1.161808259529005	3.012223	0.6370455	3.19869	0.6172666	5.19147	0.09854147
3.1464547567555736	0.6215345558025082	5.039570560809465	0.57486038972958	3.5609594006271608	0.48531147314797	3.458253	0.6226855	5.189627	0.1181798
3.398433284796047	0.6502775752889871	5.039570560809465	0.57486038972958	3.89365	0.311793	3.717722	0.6291305	5.187542	0.1395764
3.762853366857238	0.662524099970912	5.273139542353517	0.48025100079879124	4.197861665963084	0.6983106061393024	3.977082	0.6366893	5.185194	0.1627238
4.026510343974914	0.6865366500108515	5.273139542353517	0.48025100079879124	4.309346	0.5785637	4.236322	0.6454494	5.18256	0.187614
4.332795106524506	0.6867215766794578	5.227415593660489	0.3741811255576244	4.61908346906278	0.689510257356598	4.495424	0.6554977	5.179618	0.2142382
4.59416588620753	0.705430632957339	5.227415593660489	0.3741811255576244	4.351431	0.8991741	4.754374	0.6669207	5.17634	0.2425866
4.884327598330703	0.68803802343523	5.066323147315412	0.23492790277458486	5.209015019224715	0.665990268232458	5.013155	0.6798044	5.1727	0.2726487
5.137643755696474	0.6997844185739592	5.066323147315412	0.23492790277458486	5.518935	0.6482327	5.271746	0.6942343	5.168671	0.3044132
5.395195118410895	0.6938981345142676	5.2442718414417095	0.2075589959074075	5.22834508534848	0.6393615693497601	5.530128	0.7102953	5.164221	0.3378677
5.65740871048298	0.704276084309638	5.2442718414417095	0.2075589959074075	6.022003	0.7086193	5.788279	0.7280715	5.159319	0.3729989
5.904152476392978	0.6031970537356093	5.0913576684998425	-0.09050782472353097	5.893921121851646	0.3735840740610259	6.046176	0.7476465	5.153933	0.4097925
6.158720359817971	0.5986716624994327	5.0913576684998425	-0.09050782472353097	6.342486	0.9488326	6.303794	0.769103	5.148029	0.4482333
6.425589475424929	0.6634016660069173	5.05946867586717	0.07812689499859568	6.621337282788973	0.8361384153552216	6.561105	0.7925232	5.141571	0.4883049
6.678562909218288	0.6673080107568471	5.05946867586717	0.07812689499859568	6.782143	0.7140359	6.818081	0.8179882	5.134523	0.5299897
